smiles
C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7
c1ccc2cc3c4ccccc4c5ccccc5c3cc2c1
c1ccc2c(c1)ccc3cc4ccc5ccccc5c4cc23
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43
C1CCc2ccccc2C1
C1Cc2ccccc2C1
C1Cc2ccc(CCc3ccc1cc3)cc2
Cc1cc2ccccc2c3ccc4ccccc4c13
c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23
[C-]#[O+]
O=C=O
CO
CCO
CCCO
CC(C)O
OCC1CO1
CCCCO
CCC(C)O
OCC(C)C
CC(C)(C)O
CCCCCO
CCCC(C)O
CCC(O)CC
CCC(C)CO
CC(C)CCO
CCC(C)(C)O
CC(C)C(C)O
CC(C)(C)CO
CCCCCCO
CCCCC(C)O
CCCC(O)CC
OCC(CCC)C
CCC(C)CCO
CCCC(C)(C)O
CCC(C)C(C)O
CC(C)CC(C)O
CCC(O)C(C)C
CCC(C)(O)CC
OCC(CC)CC
CCC(C)(C)CO
CC(C)C(C)CO
CC(C)C(C)(C)O
CC(O)C(C)(C)C
CCCCCCCO
CCCCCC(C)O
CCCCC(O)CC
CCCC(O)CCC
CCCCC(C)(C)O
CC(C)CCC(C)O
CCCC(O)C(C)C
CCCC(C)(O)CC
CCCC(C)(C)CO
CC(C)CC(C)CO
CC(C)(C)CCCO
CC(O)(C)C(C)CC
CC(C)CC(C)(C)O
OC(CC)(CC)CC
CCC(O)C(C)(C)C
CCC(C)(O)C(C)C
CC(C)C(O)C(C)C
CC(C)(C)C(C)(C)O
CCCCCCCCO
CCCCCCC(C)O
CCCCCC(O)CC
CCCCCC(C)CO
CC(C)CCCCCO
CCCCCC(C)(C)O
CCCCC(C)C(C)O
CCCC(C)CC(C)O
CCCCC(O)C(C)C
CCCCC(C)(O)CC
CCCC(C)C(O)CC
CCC(C)CC(O)CC
CCCC(O)CC(C)C
CCCC(O)C(C)CC
CCCC(C)(O)CCC
CCCCC(CC)CO
CCC(C)(O)C(C)(C)C
CCCCCCCCCO
CCCCCCCC(C)O
CCCCCCC(O)CC
CCCCCC(O)CCC
CCCCC(O)CCCC
CC(C)CCCCCCO
CC(C)CCCC(C)(C)O
CC(C)CC(O)CC(C)C
CC(CCO)CC(C)(C)C
CCCCCCCCCCO
CC(C)CCCCCCCO
CC(C)CCCC(C)CCO
CCC(C)(O)CCCC(C)C
CCCCCC(CO)CCC
CCCCCCCCCCCO
CCCCCCCCCCCCO
CCCCCCCCCCCCCO
CCCCCCCCCCCCCCO
CCCCCCCCCCCCCCCO
CCCCCCCCCCCCCCCCO
CCCCCCCCCCCCCCCCCO
CCCCCCCCCCCCCCCCCCO
CCCCCCCCCCCCCCCCCCCCO
CCCCCCCCCCCCCCCCCCCCCCO
CCCCCCCCCCCCCCCCCCCCCCCCO
OC1CCCCC1
OC1CCCCCC1
CC1CCCCC1O
OC1CCCCCCCCCCC1
CC(C)(C1CCC(O)CC1)C2CCC(O)CC2
OCC=C
OCC#C
CC(C)(O)C=C
CC(C)(O)C#C
CCC(C)(O)C#C
CCCCCC(O)C=C
CC(C)=CCCC(C)(O)C=C
CC(C)=CCC\C(C)=C\CO
OC1=CC=CC=C1
OCc1ccccc1
Cc1ccccc1O
Cc1cccc(O)c1
Cc1ccc(O)cc1
Cc1cccc(O)c1C
Cc1ccc(O)c(C)c1
Cc1ccc(C)c(O)c1
Cc1cccc(C)c1O
Cc1ccc(O)cc1C
Cc1cc(C)cc(O)c1
Cc1ccc(CO)cc1
CC(O)c1ccccc1
Cc1cc(C)c(C)c(O)c1
Cc1cc(C)c(O)c(C)c1
CCc1ccccc1O
CCC1=CC=C(O)C=C1
CCCc1ccc(O)cc1
CCc1cc(C)cc(O)c1
Cc1ccc(C)c(O)c1C
CC(C)(C)c1ccccc1O
CCC(C)c1ccccc1O
CCC(C)c1ccc(O)cc1
CC(C)(C)c1ccc(O)cc1
CC(C)c1ccc(C)c(O)c1
c1(cc(ccc1C(C)C)C)O
Cc1ccc(O)c(c1)C(C)(C)C
CCC(C)(C)c1ccc(O)cc1
CCCCCCCCCc1ccc(O)cc1
CC(C)(C)CC(C)(C)c1ccc(O)cc1
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C
OCCc1ccccc1
OCCCc1ccccc1
Oc1cccc2ccccc12
Oc1ccc2ccccc2c1
Oc1ccccc1c2ccccc2
Oc1ccc(cc1)c2ccccc2
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C
Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C
OCCO
CC(O)CO
OCCCO
OCC(O)CO
CCC(O)CO
CC(O)CCO
OCCCCO
CCCC(O)CO
OCCCCCO
OCC(CO)(CO)CO
OCCCCCCO
CC(O)CC(C)(C)O
OC1C(O)C(O)C(O)C(O)C1O
CCC(CC)(CO)CO
CCCC(O)C(CC)CO
CC(C)C(O)C(C)(C)CO
OCC#CCO
Oc1ccccc1O
Oc1cccc(O)c1
Oc1ccc(O)cc1
Oc1cccc(O)c1O
CCCCCCc1ccc(O)cc1O
CC(C)(C)c1cccc(c1O)C(C)(C)C
CC(C)(c1ccccc1)c2ccc(O)cc2
CC(C)(C)OO
CC(C)(C)OOC(C)(C)C
CC(C)(OO)c1ccccc1
CC(C)(OOC(C)(C)c1ccccc1)c2ccccc2
C=O
CC=O
CCC=O
CCCC=O
CC(C)C=O
CCCCC=O
CCC(C)C=O
CC(C)CC=O
O=CCCCCC
CCCC(C)C=O
CCCCCCC=O
CCCCCCCC=O
CCCCCCCCC=O
CCCCC(CC)C=O
CC(CC=O)CC(C)(C)C
CCCCCCCCCC=O
CCCCCCCCCCC=O
C=CC=O
CC(=C)C=O
O=CC=CC
C/C=C/C=O
O=CC=C(CCC=C(C)C)C
O=Cc1ccccc1
Cc1ccc(C=O)cc1
O=Cc(c(O)ccc1)c1
OC1=CC=CC(=C1)C=O
Oc1ccc(C=O)cc1
O=C/C=C/c1ccccc1
CCCCC/C(C=O)=C/c1ccccc1
O=CC=O
CC(C)=O
CC(=O)CO
O=C(CC)C
O=C(CCC)C
CCC(=O)CC
CC(C)C(C)=O
O=C1CCCC1
O=C(CCCC)C
CCCC(=O)CC
CCC(C)C(C)=O
CC(C)CC(C)=O
CCC(=O)C(C)C
CC(=O)C(C)(C)C
O=C1CCCCC1
CCCCCC(C)=O
CCCCC(=O)CC
CCCC(=O)CCC
CC(C)CCC(C)=O
CC(C)C(=O)C(C)C
C1CCCC(C)C1=O
CCCCCCC(C)=O
CCCCCC(=O)CC
CCCCCCCC(C)=O
CCCCC(=O)CCCC
CC(C)CC(=O)CC(C)C
CCCCCCCCC(C)=O
CCCCCCCCCC(C)=O
CCCCCC(=O)CCCCC
O=C(C(CCC1C)C(C)C)C1
CC(C)=CC(C)=O
CC(=O)c1ccccc1
CCC(=O)c1ccccc1
COC(C)(C)CC(C)=O
CC(=C)[C@@H]1CC=C(C)C(=O)C1
O=C(c1ccccc1)c2ccccc2
CC1=CC(=O)CC(C)(C)C1
O=C1CC2CCC1C2
CC(C)C(=O)c1ccccc1
CC(=C)C1CC=C(C)C(=O)C1
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C
CC(=O)c1cc(cc2c1CCC2(C)C)C(C)(C)C
CC1CC(C)(C)c2cc(C(C)=O)c(C)cc2C1(C)C
CC(=O)C(C)=O
CC(=O)CC(C)=O
CC1=CC(=O)c2ccccc2C1=O
O=C1C(=O)c2ccccc2c3ccccc13
O=C(CC(=O)c1ccccc1)c2ccccc2
CCc1ccc2C(=O)c3ccccc3C(=O)c2c1
O=C1c2ccccc2C(=O)c3ccccc13
OC=O
CC(O)=O
CCC(O)=O
CCCC(O)=O
CC(C)C(O)=O
CCCCC(O)=O
CCC(C)C(O)=O
CC(C)CC(O)=O
CC(C)(C)C(O)=O
CCCCCC(O)=O
CCCC(C)C(O)=O
CCC(CC)C(O)=O
CCCCCCC(O)=O
O=C(O)CCCCCCC
CCCCC(CC)C(O)=O
CCCCCCCCC(O)=O
CCCCCCCCCC(O)=O
CCCCCCCCCCC(O)=O
CCCCCCCCCCCC(O)=O
CCCCCCCCCCCCCCCCCC(O)=O
OC(=O)C=C
C\C=C/C(O)=O
CC(=C)C(O)=O
OC(=O)c1ccccc1
C\C=C\C=C\C(O)=O
OC1CC(=CC(O)C1O)C(O)=O
O=C(O)c(ccc(O)c1)c1
OC(=O)c1cc(O)c(O)c(O)c1
Cc1cccc(c1)C(O)=O
Cc1ccccc1C(O)=O
CC1=CC=C(C=C1)C(O)=O
O=C(O)c(c(O)ccc1)c1
O=C(O)Cc(cccc1)c1
O=C1OC(=O)c2ccccc12
OC(=O)c1ccccc1C(O)=O
OC(=O)c1ccc(cc1)C(O)=O
OC(=O)c1cccc(c1)C(O)=O
CC(=O)C1C(=O)OC(=CC1=O)C
CC(C)(C)c1ccc(cc1)C(O)=O
O=C(OC(=O)c1ccccc1)c2ccccc2
O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
OC(=O)C(O)=O
OC(=O)CC(O)=O
OC(=O)CCC(O)=O
OC(=O)CCCC(O)=O
OC(=O)CCCCC(O)=O
OC(=O)CCCCCC(O)=O
OC(=O)CCCCCCC(O)=O
OC(=O)CCCCCCCC(O)=O
OC(=O)CCCCCCCCC(O)=O
CC(=O)OO
O=C1OCCO1
COC(=O)OC
COC=O
CCOC=O
O=COCCC
CC(C)OC=O
CC(C)COC=O
CCCCCOC=O
CC(C)CCOC=O
COC(=O)C
CCOC(C)=O
O=C(OCCC)C
CC(=O)OCC=C
CC(C)OC(C)=O
COCCOC(C)=O
CC(=C)OC(C)=O
CCCCOC(C)=O
CCC(C)OC(C)=O
CC(=O)OC(C)(C)C
CC(C)COC(C)=O
CCCCCOC(C)=O
CC(COC(C)=O)OC(C)=O
CC(C)CCOC(C)=O
CCCCCCOC(C)=O
CC(C)CC(C)OC(C)=O
C1CCCCC1OC(=O)C
CCOCCOCCOC(C)=O
CC(=O)Oc1ccccc1
CC(=O)OCc1ccccc1
CCCCC(CC)COC(C)=O
CC(=O)OCCOCCOCCOC(C)=O
COCC(C)OC(C)=O
CCOCCOC(C)=O
CCCCOCCOC(C)=O
CCCCOCCOCCOC(C)=O
CC(=O)OCCOC(C)=O
CC(=O)OC/C=C(C)/CCC=C(C)C
CC(C)=CCCC(C)(OC(C)=O)C=C
CCC(=O)OC
COC(=O)C(C)O
O=C(OCC)CC
CCCOC(=O)CC
CCC(=O)OC(C)C
CCC(=O)OCC(C)C
CCCCCOC(=O)CC
CCOC(=O)C(C)O
CCC(=O)OCCc1ccccc1
CCCC(=O)OC
CCCC(=O)OCC
CCCOC(=O)CCC
CC(C)COC(=O)C(C)C
CCOC(=O)C(C)C
COC(=O)CC(C)=O
CCOC(=O)CC(C)=O
CCCCC(=O)OC
CCCCC(=O)OCC
CCOC(=O)C(C)CC
CCOC(=O)CC(C)C
CCCCCC(=O)OC
CCCCCC(=O)OCC
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC
CCCCCCC(=O)OCC
CCCCCCCC(=O)OC
CCCCCCCC(=O)OCC
CCCCCCCCC(=O)OC
CCCCCCCCC(=O)OCC
CCCCCCCCCC(=O)OC
CCCCCCCCCC(=O)OCC
O=C(OC)CCCCCCCCCCC
CCCCCCCCCCCCCC(=O)OC
CCCCCCCCCCCCCCCC(=O)OC
CCCCCCCCCCCCCCCCCC(=O)OC
CCOC(=O)OCC
CCCCOC(=O)C(C)O
O=C(OC)C=C
O=C(OCC)C=C
CCCCOC(=O)C=C
CC(C)COC(=O)C=C
CCCCC(CC)COC(=O)C=C
OCCOC(=O)C=C
CCOC(=O)C(C)=C
CC(=C)C(=O)OCC=C
CC(=C)C(=O)OCC1CO1
CCCCOC(=O)C(C)=C
CC(C)COC(=O)C(C)=C
CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C
O=C(OC)C(=C)C
CC\C=C/CCOC(C)=O
CC(=O)OC=C
COC(=O)c1ccccc1
CCOC(=O)c1ccccc1
COC(=O)c1ccccc1O
COC(=O)c1ccc(C)cc1
COC(=O)c1ccc(cc1)C(=O)OC
CCCCOC(=O)c1ccccc1
O=C(Oc1ccccc1)Oc2ccccc2
O=C(OCc1ccccc1)c2ccccc2
COC(=O)c1ccccc1C(=O)OC
COC(=O)C1CCC(CC1)C(=O)OC
COC(=O)c1cccc(c1)C(=O)OC
O=C(OCC)c(c(ccc1)C(=O)OCC)c1
CCCOC(=O)C1=C(C(=O)OCCC)C=CC=C1
C=CCOC(=O)c1ccccc1C(=O)OCC=C
COCCOC(=O)c1ccccc1C(=O)OCCOC
CCCCOC(=O)c1ccccc1C(=O)OCCCC
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
CCCCCOC(=O)C1=C(C(=O)OCCCCC)C=CC=C1
O=C(OCc(cccc1)c1)c(c(ccc2)C(=O)OCCCC)c2
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
CCCCOC(=O)C1=C(C(=O)OCC(CC)CCCC)C=CC=C1
O=C(OC1CCCCC1)c2ccccc2C(=O)OC3CCCCC3
CCCCCCCOC(=O)C1=C(C(=O)OCCCCCCC)C=CC=C1
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
CCCCC(CC)COC(=O)c1ccc(cc1)C(=O)OCC(CC)CCCC
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C
COC(=O)C(=O)OC
COC(=O)CC(=O)OC
O=C(OCC)CC(=O)OCC
COC(=O)CCC(=O)OC
CCOC(=O)CCC(=O)OCC
COC(=O)\C=C/C(=O)OC
CCOC(=O)CCCCCC(=O)OCC
COC(=O)c1ccc2cc(ccc2c1)C(=O)OC
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC
CC(C)(C)OOC(=O)c1ccccc1
CC(=C)C(=O)OCCO
CC(O)COC(=O)C=C
COC(=O)CCCCC(=O)OC
COC(=O)c1ccc(O)cc1
CCOC(=O)CCCCC(=O)OCC
CCCOC(=O)C1=CC=C(O)C=C1
CCOCCOC(=O)/C=C/c1ccc(OC)cc1
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
O=C(OCc1ccccc1)/C=C/c2ccccc2
CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C
CCCCCCCCCCCCCC(=O)OC(C)C
CCCCOC(=O)CCCCCCCCC(=O)OCCCC
O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC
CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C
CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(c1)C(=O)OCC(CC)CCCC
COC
CCOC
CCOCC
CCCOC
COC(C)C
C=COC=C
CCCCOC
CCC(C)OC
COC(C)(C)C
CCCOCC
CCCCOCC
CCOC(C)(C)C
CCC(C)(C)OC
CCCOCCC
CC(C)OC(C)C
CCOC(C)(C)CC
CCCCOCCCC
CC(C)CCOCCC(C)C
CCCCCCOCCCCCC
COCOC
COC(OC)OC
CCOC(C)OCC
CCOCCOCC
COCCOC
CCCCOCCO
COCC(C)O
CC(C)OCCO
CCCCOCCOCCCC
CCCCOCCOCCO
CCCCOCCOCCOCCCC
COC=C
CCCCOC=C
CC(C)COC=C
c1ccccc1OC
CCOc1ccccc1
COc1ccccc1OC
OCCOc1ccccc1
O(c(ccc(c1)C=CC)c1)C
COc1cc(CC=C)ccc1O
COc1ccc(CC=C)cc1OC
c1ccccc1Oc2ccccc2
O=C1CCCCCCCCCCCCCCO1
C1OC1COc2ccccc2
CCC(C)(OOC(C)(C)C)OOC(C)(C)C
CC(C)(C)OOC(C)(C)c1ccccc1
CC(C)(C)OOC(C)(C)c1ccc(cc1)C(C)(C)OOC(C)(C)C
OCc1occc1
OCC1CCCCO1
C1CO1
CC1CO1
C1OC1c2ccccc2
O1C=CC=C1
O1C2=C(C=CC=C2)C3=C1C=CC=C3
O=Cc1occc1
O(CCC1)C1
CC1CCCO1
CC1CCC(C)O1
C1CCOCC1
C1COC=CC1
C1COCO1
C1COCCO1
CC1COC(=O)O1
CC12CCC(CC1)C(C)(C)O2
O1c2ccccc2Oc3ccccc13
O=Cc1ccc2OCOc2c1
CC1OC(C)OC(C)O1
CC1(C)CCCC2(C)C1CCC3(C)OCCC23
CC1COCc2cc3c(cc12)C(C)(C)C(C)C3(C)C
CC1=CCC(CC1)C(C)(C)O
CC1(C)C2CCC1(C)C(=O)C2
CC1(C)C2CC3OC3(C)C1C2
CC(=O)/C=C/C1=C(C)CCCC1(C)C
OCC(O)=O
CC(=O)C(O)=O
CC(O)C(O)=O
O=CC1CO1
C1COC1
OCC(O)C=O
OCC(=O)CO
COCCO
OCCOCCO
OC(CC(O)=O)C(O)=O
CCOCCO
COC(C)OC
C1OC1C2CO2
O=C1CCCO1
CCC1CO1
CC(O)C(C)=O
OC(=O)CCC(=O)C(O)=O
OCC1CCCO1
COCCOCCO
OCCOCCOCCO
O=C1CCCCCO1
CC(=O)CC(C)(C)O
CCCOCC(C)O
CCOCCOCCO
COCCOCCOC
O=C1C=CC(=O)C=C1
OC(=O)CC(O)(CC(O)=O)C(O)=O
CCCCOCC1CO1
COCCOCCOCCO
COc1ccc(O)cc1
COc1ccccc1O
COc1ccc(OC)cc1
COc1cccc(OC)c1O
O=C1OC(=O)C2CCCCC12
COc1ccc(C)cc1
CC1CC(OC(C)O1)OC(C)=O
CC1OC(C)OC(C)OC(C)O1
CCOCCOCCOCC
CCOCCOCCOCCO
OCCOCCOCCOCCO
COc1cc(C=O)ccc1O
CCOC(=O)C1=CC=C(O)C=C1
CCOc1cc(C=O)ccc1O
CC(O)COc1ccccc1
CC(=O)OCC(COC(C)=O)OC(C)=O
O=C1Oc2ccccc2C=C1
CC(=O)CCc1ccc(O)cc1
COC1=C(OCC(O)CO)C=CC=C1
CCCCCCOCCOCCO
CCCCOCCOCCOCCO
CCCCOC(=O)c1ccc(O)cc1
COc1ccc(O)c(c1)C(C)(C)C
OC(=O)c1cc2ccccc2cc1O
O=C1OC(=O)c2cccc3cccc1c23
COC1=C2OC=CC2=CC2=C1OC(=O)C=C2
CC(C)Cc1ccc(cc1)C(C)C(O)=O
O=C(OOC(=O)c1ccccc1)c2ccccc2
COc1ccc(c(O)c1)C(=O)c2ccccc2
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
C(OCc1ccccc1)c2ccccc2
Oc1cccc2C(=O)c3ccccc3C(=O)c12
OC1=CC=CC2=C1C(=O)C3=C(C=CC=C3O)C2=O
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2
COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)cc3O2
CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2
CC12CCC3C4=C(C=C(O)C=C4)CCC3C1CCC2=O
OC1=C(CC2=C(O)C3=CC=CC=C3OC2=O)C(=O)OC4=C1C=CC=C4
OC1=C(C2CCCC3=CC=CC=C23)C(=O)OC4=CC=CC=C14
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
O=C(OC(C1C(C2(CC(O)(C3=C)CC4)C3)C(=O)O)(C24)C=CC5O)C15C
CCCCOCCOCCOCc1cc2OCOc2cc1CCC
COC(C)(C)CCCC(C)C\C=C\C(C)=C\C(=O)OC(C)C
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4
COc1ccc(cc1)C(=O)CC(=O)c2ccc(cc2)C(C)(C)C
CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2(O)C#C
CC(C)(c1ccc(OCC2CO2)cc1)c3ccc(OCC4CO4)cc3
CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
